Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
RHT US Equity,RED HAT INC,2851367936,0,6.3917,1.432,223221000,305868000,-82952000
RDFY US Equity,REDIFY GROUP INC,18794,420.3469,-1092.8403,0.0981,-376384, ,0
REGT US Equity,REGENT TECHNOLOGIES INC, , , , , , , 
RSRN US Equity,REINSURANCE TECHNOLOGIES LTD,370457,1158.5132, ,0.0016, , , 
RLBY US Equity,RELIABILITY INC,230,4347.8262,-839.257,0.0187,-28554, ,0
REMV US Equity,REMINGTON VENTURES INC, , , , , , , 
RMTD US Equity,REMOTE DYNAMICS INC,4026000,225.7327, ,0.0963, , , 
RKNW US Equity,REMOTE KNOWLEDGE INC, , , , , , , 
ISIL US Equity,RENESAS ELECTRONICS AMERICA,1186636032,0,-2.042,2.7003,-11827000,140659000,-22647000
TRAK US Equity,REPOSITRAK INC,16385405,11.2074,-7.0681,1.4065,-898486, ,-463508
MKTG US Equity,RESPONSYS INC,204406000,0.2216,0.4067,5.304,1634000,17761000,-14265000
RTPRQ US Equity,RETAIL PRO INC,32464000,22.2924, ,0.4413, , , 
RFMD US Equity,RF MICRO DEVICES INC,930667008,9.0881,-1.0985,2.044,20028000,192778000,-78440000
RFPX US Equity,RFP EXPRESS INC,951272,138.3065,-58.4259,0.2482,-523729, ,-25629.9996
RBBN US Equity,RIBBON COMMUNICATIONS INC, , , , , , , 
RELL US Equity,RICHARDSON ELEC LTD,207800000,0,1.1887,9.8471,-367000,0,-1431000
RNG US Equity,RINGCENTRAL INC-CLASS A,60763000,62.6977, ,0.7929,-37019000,31128000, 
RTWW US Equity,RIPTIDE WORLDWIDE INC,11832231,110.9353,-96.904,0.1954,-5750465,330306,-66783
RVBD US Equity,RIVERBED TECHNOLOGY LLC/US,1948035968,26.8189,-1.0465,1.9087,-4748000,189496000,-23119000
RIVF US Equity,RIVULET ENTERTAINMENT INC,106931,0,-321.435,0.0401,-371582, ,0
RMGN US Equity,RMG NETWORKS HOLDING CORP,119699352,19.3747,-15.1999,2.6019,-8818087,1711011,-775055
RHSC US Equity,ROBERTSON GLOBAL HEALTH SOLU, , , , , , , 
RBSY US Equity,ROBOSERVER SYSTEMS CORP, , , , , , , 
RCTY US Equity,ROCKET CITY ENTERPRISES INC, , , , , , , 
ROFO US Equity,ROCKFORD CORPORATION,22307000,27.6236,35.9451,1.345,5330000,1956000,-534000
ROKK US Equity,ROKK3R INC,2748,32134.2793,-2682.6978,0.0019,-7728, ,0
RTNB US Equity,ROOT9B HOLDINGS INC, , , , , , , 
RST US Equity,ROSETTA STONE INC,278926016,0,-3.1114,1.5678,-10956000,30757000,-7663000
RCHN US Equity,ROUCHON INDUSTRIES INC, , , , , , , 
ROVI US Equity,ROVI CORP, , , , , , , 
RBCN US Equity,RUBICON TECHNOLOGY INC,217372992,0,-7.0028,15.3281,-28010000,2080000,-8897000
RKUS US Equity,RUCKUS WIRELESS INC,264268992,0,1.4624,3.3381,4843000,58323000,-7536000
RTEC US Equity,RUDOLPH TECHNOLOGIES INC,375691008,13.5875,8.394,8.3922,12090000,40273000,-5191000
RVYL US Equity,RYVYL INC, , , , , , , 
2347450D US Equity,SABA SOFTWARE INC,107157000,0.8119,-14.6345,0.755,-14839000,21401000,-3684000
SFAZ US Equity,SAFE TECHNOLOGIES INTL INC,81174,329.539,-1088.7833,0.2019,-601861, ,-2841
SAJA US Equity,SAJAN INC,8491710,14.0033,-0.5022,1.2565, , ,-171995
CRM US Equity,SALESFORCE INC,8097633792,23.1513,-2.1412,0.5816,-203135000,571895008,-279783000
2544554D US Equity,SANDISK LLC,8944531456,9.164,9.5341,3.3102,1390772032,686061984,-276056000
SANM US Equity,SANMINA CORP,2995847936,19.5208,2.5748,1.8269,157629000,25571000,-75950000
SANT US Equity,SANTEON GROUP INC,1192711,8.9354,15.35,1.1698,86290,0,-30971
SAPE US Equity,SAPIENT CORPORATION,874222016,0,8.6909,2.8179,115687000, ,-37510000
SAHN US Equity,SAUDI AMERICAN HOLDINGS CORP,21375,5561.5811, ,0, , , 
SCGX US Equity,SAXON CAPITAL GROUP INC,1785972,45.9326,-408.8789,0.1745,-6732701, , 
2303732D US Equity,SCANNER TECHNOLOGIES CORP,154750,507.2698,-299.1994,0.1581,-4391399, ,0
SVAFF US Equity,SCANVEC-AMIABLE LTD,7144000,1.6517,24.4379,1.8427,1270000.0156,2516000,-310000
SCTN US Equity,SCHIMATIC CASH TRANSACTIONS,19726,2524.5361, ,0.0009, , , 
SAIC US Equity,SCIENCE APPLICATIONS INTE,1443000064,34.7886, ,1.6678,188000000,0,-11000000
SCNTQ US Equity,SCIENT INC, , , , , , , 
SCIL US Equity,SCIENTIFIC LEARNING CORP,13243000,32.9835,-8.2439,0.504,-1449000,4066000,-304000
SYPT US Equity,SCRYPT INC,90035,3072.4485,-1138.1093,0.0182,-926515, ,-10450
SEAC US Equity,SEACHANGE INTERNATIONAL INC,254140992,0,1.9481,4.0016,4607000,40592000,-3403000
HILL US Equity,SEAGATE CLOUD SYSTEMS INC,92034000,0,-2.4128,1.8893,-1224000,32566000,-4794000
STX US Equity,SEAGATE TECHNOLOGY HOLDINGS,9345000448,29.6736,17.8407,2.2375,1946000000,1159000000,-684000000
9993232D US Equity,SEAGATE TECHNOLOGY ULC,9242999808,30.0444,18.9984,2.0728,2092000000,1133000000,-786000000
SLLN US Equity,SEARCHLIGHT SOLUTIONS LTD, , , , , , , 
SMXIQ US Equity,SEBRING SOFTWARE INC, , , , , , , 
SPHT US Equity,SECURE PATH TECHNOLOGY HOLDI, , , , , , , 
SSVC US Equity,SECURED SERVICES INC,2570000,13.1907,-102.8095,1.5143,-2964000,252000,-134000
VTDI US Equity,SECURED TECHNOLOGY INNOVATIO,267311,1.3467,-115.2086,0.2601, , , 
SLGI US Equity,SECURELOGIC CORP,207000,17.3913,-36.6265,1.7845,-59000,0, 
SCYA US Equity,SECURITY ASSET CAPITAL CORP, , , , , , , 
SDNA US Equity,SEDONA CORPORATION,1188000,712.963,-458.6978,0.0397,-1060000,351000,-7000.0001
SMTC US Equity,SEMTECH CORP,1175691008,25.215,4.9959,4.1476,70235000,129591000,-35901000
2323149D US Equity,SEQUEL TECHNOLOGY CORP,1488655,0,-45.8802,99.7557,-1003527, ,0
NOW US Equity,SERVICENOW INC,578736000,0,-12.3644,1.277,-56444000,68044000,-48969000
SBET US Equity,SHARPLINK GAMING INC,12109000,0,10.9802,1.4366,2042000,1293000, 
1876304D US Equity,SHELRON GROUP INC,909484,2.422, ,0.0175,-265959, ,0
INKN US Equity,SHRINK NANOTECHNOLOGIES INC, , , , , , , 
NMRX US Equity,SIERRA WIRELESS SERVICES AME,98357000,1.8677,0.222,3.4181,-338000,4365000,-1631000
SIGM US Equity,SIGMA DESIGNS INC,217127008,0,-19.4048,3.3277,-39652000,83468000,-18688000
SGMA US Equity,SIGMATRON INTERNATIONAL INC,120604992,21.8342,1.5751,2.2331,3392616, ,-11471642
SDVI US Equity,SIGNATURE DEVICES INC, , , , , , , 
2550712D US Equity,SILICON GRAPHICS INTERNATION,406707008,0,-0.2102,1.6088,-13851000,61476000,-4510000
SIMG US Equity,SILICON IMAGE INC,258220992,0,4.6328,3.8286,17751000,74512000,-6326000
SLAB US Equity,SILICON LABORATORIES INC,999726976,9.6276,6.2403,4.3537,75458000,151640000,-11307000
SLCM US Equity,SILICON MOUNTAIN HOLDINGS IN,3002697,239.6507,-192.9537,0.1169,-278382, , 
SIMC US Equity,SIMCLAR INC,55899000,38.4769,-5.3976,1.217,-3841121, ,-351154
SIMPQ US Equity,SIMPLY INC,20096000,0,-8.5383,5.0379,-2445000,1814000,-227000
SMRL US Equity,SIMTROL INC,118426,326.9029,-366.8695,0.0792,-1391020,479924,-1103
SLP US Equity,SIMULATIONS PLUS INC,16063181,0,17.2798,20.7116,4072371,1660956,-53150
LLAB US Equity,SITESEARCH CORP, , , , , , , 
STTO US Equity,SITO MOBILE LTD,6523206,57.7106,-86.8202,0.7561,-3978703,65975,-46370
SVTLQ US Equity,SIVAULT SYSTEMS INC,7716681,31.8273,-143.1011,0.0751,-11003565, ,-4208.0001
SKUL US Equity,SKULLCANDY INC,168756992,0,2.8837,4.3195,7186000, ,-6113000
SWKS US Equity,SKYWORKS SOLUTIONS INC,2333100032,0,12.4438,5.9727,345083000,226254000,-123800000
SLSZQ US Equity,SLS INTERNATIONAL INC,6137234,14.9178,-108.2107,1.6335,-11049500.25, ,-122278
SMRN US Equity,SMARTAG INTERNATIONAL INC, , , , , , , 
SMDK US Equity,SMARTDISK CORPORATION,17172000,0,-61.9193,2.8504,-13537000, ,-60000.0002
SMME US Equity,SMARTMETRIC INC, , , , , , , 
1544730D US Equity,SMARTPROS LLC,15338655,0,-8.1142,1.3113,-11177, ,-206603
1761629D US Equity,SMITH CORONA CORP,15158000,0,-30.5571,1.4327,-10871000, ,-348999.9771
SMSI US Equity,SMITH MICRO SOFTWARE INC,35334000,0, ,1.9055, , ,-865000
CICN US Equity,SMS ALTERNATIVES INC,3108000,186.583,-93.4681,0.0235,-2598000,1382000,-30000
SMTX US Equity,SMTC CORPORATION,117672000,24.6499,-2.6693,1.2124,-2890000,0,-4627000
SMXP US Equity,SMX CORP, , , , , , , 
SOBR US Equity,SOBR SAFE INC,3262,55135.5898,-43086.832,0.0003,-1072919, ,-4051
SCKT US Equity,SOCKET MOBILE INC,8248933, ,-10.789,0.4587,-405067,2248499,-144054
SOFN US Equity,SOFTNET TECHNOLOGY CORP,303230,154.8927,-157.8341,0.1228,-640413.9844, , 
SFWJ US Equity,SOFTWARE EFFECTIVE SOLUTIONS, , , , , , , 
SWII US Equity,SOFTWARE INTERNATIONAL INC, , , , , , , 
SLNX US Equity,SOLANBRIDGE GROUP INC, , , , , , , 
1655912D US Equity,SOLARWINDS NORTH AMERICA INC,635057984,0,16.3799,1.808,124067000,33577000,-3767000
SLH US Equity,SOLERA HOLDINGS INC,2906277888,58.7775,2.8916,5.0874,198313000,80798000,-31929000
SODI US Equity,SOLITRON DEVICES INC,12435000,0,7.334,9.7699,575000,0,-273000
SOLS US Equity,SOLLENSYS CORP,21210,0, ,0.1416, , , 
SSFT US Equity,SONASOFT CORP, , , , , , , 
SOTH US Equity,SOUTHNET CORP, , , , , , , 
CODE US Equity,SPANSION INC-CLASS A,1306886016,32.0739,-3.7972,2.3894,-33943000,109437000,-50771000
2553247D US Equity,SPARE BACKUP INC,202481,1338.4209,-672.2886,0.0079,-2521110, ,-1288
SPA US Equity,SPARTON CORP,176595008,16.9914,9.0134,2.473,18303000,1384000,-18288000
SPLT US Equity,SPATIALIGHT INC,5485158,214.1729,-238.4445,0.039,-10057053,1172843,-76495
SPSY LN Equity,SPECTRA SYSTEMS CORP,26504000,0,-5.1258,5.4436,-968000, ,-1905000
SPDC US Equity,SPEED COMMERCE INC,226646000,12.8297,-11.5821,0.8568,-4065000,6437000,-8439000
SPLK US Equity,SPLUNK INC,439825984,0,-13.6454,2.7066,-51747000,62920000,-10622000
SPZI US Equity,SPOOZ INC, , , , , , , 
SPSC US Equity,SPS COMMERCE INC,173590000,0,-0.798,5.4795,-1169000,10482000,-8168000
SPYR US Equity,SPYR INC,6597087,35.7697,101.9486,2.6652,-285321, , 
SRTI US Equity,SRTI BLOCKCHAIN GENERATION I,27417000,0,-37.5563,3.8205,-7900000,8103000,-1642000
SSNC US Equity,SS&C TECHNOLOGIES HOLDINGS,2292832000,36.4684,4.5825,1.3454,177926000,53859000,-18281000
STJO US Equity,ST JOSEPH INC,30360,471.6798,-1589.363,0.0374,-644596, ,0
SRT US Equity,STARTEK INC,89296000,0,-4.7106,2.1299,-3053000, ,-6679000
STNX US Equity,STARTRONIX INTL INC,6303000,6.3462,-121.1625,0.8145,-7533000, , 
STCA US Equity,STATMON TECHNOLOGIES CORP,543616,627.7891,2.1702,0.0427,-1096041,1269000,-23500
STTH US Equity,STEALTH TECHNOLOGIES INC, , , , , , , 
SCLD US Equity,STEELCLOUD INC,1764790,83.1056,-144.5528,1.9359,-2076238, ,-273016
STGGQ US Equity,STG GROUP INC,338982,16.225, ,0.2073, , , 
SOSO US Equity,STORAGE COMPUTER CORP, , , , , , , 
STRI US Equity,STR HOLDINGS INC,131788000,0,-62.2603,7.3788,-202963992,3432000,-2359000
STRB US Equity,STRASBAUGH INC,10075000,0,9.4431,1.8946,352000,3010000,-275000
SSYS US Equity,STRATASYS LTD,2762292992,0,-1.9415,6.7672,-30462000,41723000,-24906810
STRM US Equity,STREAMLINE HEALTH SOLUTIONS,52713004,24.1876,-33.2775,0.5083,-2741296,4741605,-215583
SEVM US Equity,STS EVERMEDIA CORP, , , , , , , 
SBJX US Equity,SUBJEX CORP,494,8234.2109,-68991.1094,0,-184008,0,0
SHGR US Equity,SUCCESS HOLDING GROUP CORP U, , , , , , , 
SUIC US Equity,SUIC WORLDWIDE HOLDINGS LTD,14350987,0,-2.242,0.026, , , 
SMCI US Equity,SUPER MICRO COMPUTER INC,635798976,5.4654,4.6707,2.4016,37519000,77223000,-6030000
SNRR US Equity,SUPER NOVA RESOURCES INC,6279065,95.3584,-41.3219,0.4141,-2339186, ,-13400.0001
SUPX US Equity,SUPERTEX INC,203119008,0,4.1945,8.8951,6822000,14099000,-755000
SPRT US Equity,SUPPORT.COM INC,103885000,0,9.3762,6.6976,8645000,5978000,-198000
SVTY US Equity,SUR VENTURES INC, , , , , , , 
SSTY US Equity,SURE TRACE SECURITY CORP,275062,157.7506,-1252.2266,0.0426,-6595097, ,0
SUQU US Equity,SUREQUEST SYSTEMS INC, , , , , , , 
SPRS US Equity,SURGE COMPONENTS INC,14331195,0,14.2631,3.0885,1638481,0,-38876
SDSS US Equity,SUSPECT DETECTION SYSTEMS IN, , , , , , , 
SCMR US Equity,SYCAMORE NETWORKS INC,23153000,0, ,0.9496, , , 
1720084D US Equity,SYKES DATATRONICS INC, , , , , , , 
SYKE US Equity,SYKES ENTERPRISES INC,949891008,11.0539,4.2653,2.9187,49985000, ,-58125000
EVOL US Equity,SYMBOLIC LOGIC INC,39072000,0.041,11.2835,3.0538,6263000,2984000,-222000
SYNC US Equity,SYNACOR INC,71947000,3.7069,-0.8961,2.6657,267000,28579000,-5836000
SYNA US Equity,SYNAPTICS INC,683968000,0.337,20.5215,3.867,139290000,152339000,-42451000
SNCR US Equity,SYNCHRONOSS TECHNOLOGIES INC,503743008,1.8376,2.3609,2.2281,21242000,63846000,-63073000
SNPS US Equity,SYNOPSYS INC,4358935040,2.4088,5.8261,1.184,246493000,669196992,-65459000
SNNT US Equity,SYNTHONICS TECHNOLOGIES INC, , , , , , , 
DATA US Equity,TABLEAU SOFTWARE INC-CL A,301696992,0, ,3.5414,-7550000,52857000, 
TAIT US Equity,TAITRON COMPONENTS INC-CL A,19776000,7.585,-3.1194,12.7142,-797000, ,-13000
1911157D US Equity,TANGOE US INC,198079008,1.8038,2.5283,2.7075,5454000,19226000,-2287000
2125054D US Equity,TAPSLIDE INC, , , , , , , 
TMIX US Equity,TARSIN MOBILE INC, , , , , , , 
TTCM US Equity,TAUTACHROME INC,9077, , ,0.0014, , , 
SNX US Equity,TD SYNNEX CORP,2950149888,7.9082,5.4343,1.7557,246055000, ,-18284000
TECD US Equity,TECH DATA CORP,5922316800,7.0938,3.0624,1.5162,295091000, ,-15295000
TCPW US Equity,TECH POWER INC, , , , , , , 
TMSG US Equity,TECHNOLOGY MONITORING SOLUTI,7748041,23.7986,-8.3058,1.6401,-323820,662532,-1321932
TSCC US Equity,TECHNOLOGY SOLUTIONS CO,10609000,0,-3.1179,8.158,-2234999.9375, ,-133000
TEKI US Equity,TEK DIGITEL CORPORATION,1280936,39.034, ,0.8058, , , 
TKGL US Equity,TEKEGLDMPIRE INC, , , , , , , 
TEKCQ US Equity,TEKNOWLEDGE CORP,1001971.9375,0,-80.8195,0.2882,-2571350,1179963,0
TLDG US Equity,TELEDIGITAL INC,1519000,154.1145,-74.9587,0.4373,-946000, ,-14000
TLFX US Equity,TELEFIX COMMUNICATIONS HOLDI, , , , , , , 
TLRN US Equity,TELLURIAN INC/OLD,3551000,15.1788,-75.6594,0.7686,-2863000, ,-341999.9689
TDC US Equity,TERADATA CORP,3118000128,8.1783,12.2224,2.1607,505000000,190000000,-62000000
TER US Equity,TERADYNE INC,2611648000,7.029,4.968,3.064,159227000,261102000,-110873000
TAGI US Equity,TERMINAL APPLICATIONS GROUP, , , , , , , 
TESS US Equity,TESSCO TECHNOLOGIES INC,189950400,1.3589,8.1672,2.1937,28103000, ,-5123000
1469085D US Equity,TESSERA TECHNOLOGIES INC, , , , , , , 
TXTR US Equity,TEXTURA CORP,187967008,6.2931,-30.8568,4.0027,-35079000,18148000,-1770000
THNKQ US Equity,THINKENGINE NETWORKS INC,1355000,104.428,-115.3026,0.4347,-2235000,2773000,-2000.0001
THPHF US Equity,THINKPATH INC,5647676,101.3752,-50.343,0.3917,-68161, ,-97966
THNS US Equity,THINSPACE TECHNOLOGY INC, , , , , , , 
1699461D US Equity,TIGERLOGIC CORP,40177000,0,-11.3492,1.0746,-3695000,5725000,-87000
TIOG US Equity,TINGO GROUP INC,42316000,27.167,1.8609,2.826,2905000, ,-452000
TNTC US Equity,TINTIC STANDARD GOLD MINES I, , , , , , , 
TLDE US Equity,TLD3 ENTERTAINMENT GROUP INC, , , , , , , 
TMMI US Equity,TMM INC, , , , , , , 
TVTI NO Equity,TOTALVIEW TECHNOLOGIES INC, , , , , , , 
TGHI US Equity,TOUCHPOINT GROUP HOLDINGS,73444000,0.4874,7.9324,0.8588, , , 
TPTW US Equity,TPT GLOBAL TECH INC,7,3313071.25,-133831.1094,0,-9303.9999, ,0
TRCK US Equity,TRACK GROUP INC,27639288,0.5519,-63.2167,2.5274,-1851658,929708,-1724900
TNLX US Equity,TRANS-LUX CORP,19691000,9.7202,-6.5296,0.4791,-4206000, ,-396000
TACT US Equity,TRANSACT TECHNOLOGIES INC,41911000,0,13.7522,3.539,8416000,4035000,-1023000
TXCCQ US Equity,TRANSWITCH CORP,15419000,11.0254,-75.3548,0.4651,-11727000,13653000,-221000
TMOL US Equity,TRIMOL GROUP INC,7000,0,-2918.1819,0.001,-321000, ,0
TREP US Equity,TRUCEPT INC,13329248,3.7511,-47.899,0.22,-4722563, ,0
TSRI US Equity,TSR INC,13493729,0,-2.7067,2.8803,-544209, ,-12016
TTEC US Equity,TTEC HOLDINGS INC,838369024,14.0749,8.3093,2.609,94622000, ,-39226000
TTMI US Equity,TTM TECHNOLOGIES,1593464064,33.4296,1.6139,1.5901,61197000, ,-129853000
1556434D US Equity,TTS INC, , , , , , , 
TBCH US Equity,TURTLE BEACH CORP, , , , , , ,-35501
TYL US Equity,TYLER TECHNOLOGIES INC,393415008,0,11.0122,0.9071,63095000,22539000,-23013000
UBQU US Equity,UBIQUITECH SOFTWARE CORP, , , , , , , 
UI US Equity,UBIQUITI INC,343447008,21.8051,38.8887,4.9389,122725000,22561000,-3474000
UBYH US Equity,UBUYHOLDINGS INC, , , , , , , 
UDSG US Equity,UDS GROUP INC,439084,25.1246, ,0.3774, , , 
UMLS US Equity,ULTIMATE LIFESTYLE CORP,56808000,72.0321,-43.5646,0.5146,-9293000, ,-34786000
ULTI US Equity,ULTIMATE SOFTWARE GROUP INC,638915968,0.8461,4.2973,1.1809,41850000,65032000,-26045000
UITK US Equity,ULTITEK LTD, , , , , , , 
UCTT US Equity,ULTRA CLEAN HOLDINGS INC,267352992,21.135,0.8517,2.1379,6228000,5274000,-2488000
UTEK US Equity,ULTRATECH INC,448188992,0.2231,4.6596,11.6104,22490000,32418000,-12165000
UNXLQ US Equity,UNI-PIXEL INC,60220776,0,-31.1596,7.1721,-11951539,8873773,-14180456
UOIP US Equity,UNIFIEDONLINE INC,1008024,190.8558,-218.9732,0.5564,-7380291,994193,-231636
USRC US Equity,UNISOURCE CORP, , , , , , , 
UIS US Equity,UNISYS CORP,2237700096,9.3891,3.2456,1.4495,178200000,71100000,-78100000
UCSO US Equity,UNITED CONSORTIUM LTD,18779,0, ,11.2113, , , 
UISI US Equity,UNITED INFORMATION SYSTEMS, , , , , , , 
USTG US Equity,UNITED SYSTEMS TECHNOLOGY,1114000,4.7576,-10.5773,0.5158,70000.001, ,-25000.0005
UTRX US Equity,UNITRONIX CORP,338961,0,8.3799,0.2377,-219514, ,-4184
OLED US Equity,UNIVERSAL DISPLAY CORP,400020992,0,5.5187,13.097,27195000,32074000,-4659000
UEIC US Equity,UNIVERSAL ELECTRONICS INC,406936992,0,5.2513,2.2996,32232000,16207000,-11916000
UNIV US Equity,UNIVERSAL INFOTAINMENT SYSTE, , , , , , , 
UPIN US Equity,UNIVERSAL POWER INDUSTRY COR, , , , , , , 
UTRK US Equity,UNIVERSAL TRACKING SOLUTIONS,187665,26.0789, ,1.0611,65123, ,0
UPDC US Equity,UPD HOLDING CORP,253275,0,-138.9294,27.3604,-280498, ,0
UPRD US Equity,UPWARD TECHNOLOGY CORP, , , , , , , 
UDWKQ US Equity,US DATAWORKS INC,5131882,66.913,-16.3104,0.4322,-182207,866781,-21334
UCBB US Equity,US-CHINA BIOMEDICAL TECHNOLO,18989,0,-1443.4775,0.3671,-517648, , 
USDC US Equity,USDATA CORPORATION,8082000,11.0369,-66.1376,0.8709,-3019000.0625,1417000,-582000
UVUM US Equity,UVUMOBILE INC,520970,325.2894,-354.8978,0.02,-3054957, ,0
VMRI US Equity,VALMIE RESOURCES INC,113,0, ,0.0012, , , 
VRTK US Equity,VARTECH SYSTEMS INC, , , , , , , 
VTON US Equity,VAST SOLUTIONS INC-CL B1, , , , , , , 
VCMP US Equity,VCAMPUS CORP,4252154,74.309,-147.7585,0.3314,-5938997,2834445,-95590
VECO US Equity,VEECO INSTRUMENTS INC,909113024,0.2428,-3.1371,7.3106,-42690000,82762000,-10264000
VEEV US Equity,VEEVA SYSTEMS INC-CLASS A,345288992,0, ,4.6752,37358000,23161000, 
VMCI US Equity,VEMICS INC, , , , , , , 
MDRX US Equity,VERADIGM INC,2638414080,20.6249,-4.269,1.0683,-126656000,202200000,-81688000
1885525D US Equity,VERIFONE SYSTEMS INC,2993720064,34.6011, ,1.4038,-66353000,173282000,-83535000
VRME US Equity,VERIFYME INC,2911168,48.0678,-1217.4343,1.3658,-11184100,471552,-12933
VRNT US Equity,VERINT SYSTEMS INC,1726524032,37.2955,3.5198,1.6673,118343000,121511000,-14012000
VRTC US Equity,VERITEC INC,545421,631.7197,-272.6839,0.0086,-595996,177152,0
VRCC US Equity,VERTICAL COMMUNICATIONS INC,86691000,27.1147,-30.0396,1.0067,-18226000,15985000,-1520000
VCSY US Equity,VERTICAL COMPUTER SYSTEMS,1321127,352.3012,-135.7328,0.0239,-709883, , 
VSAT US Equity,VIASAT INC,1899553024,32.7412,-1.0311,1.8725,-2800000,48328000,-262425000
VIAS US Equity,VIASYSTEMS GROUP INC,1120237952,51.1869,-4.1554,1.4433,14473000, ,-92403000
VIAV US Equity,VIAVI SOLUTIONS INC,2306899968,22.463,3.3364,4.4886,-18400000,266500000,-71400000
VICR US Equity,VICOR CORP,180878000,0,-7.8592,5.5672,-21087000, ,-6583000
VIDE US Equity,VIDEO DISPLAY CORP,37123000,5.3902,2.1997,5.7065,-1549000, ,-217000
VCTY US Equity,VIDEOLOCITY INTERNATIONAL,711009,383.0235,-119.3378,0.0001,-1158385, ,0
VPTV US Equity,VIDEOPROPULSION INTERACTIVE,2953000,52.5229, ,1.05, , , 
VCST US Equity,VIEWCAST.COM INC,4622372,147.4074,-43.9758,1.1283,-1831121, , 
VMEMQ US Equity,VIOLIN MEMORY FEDERAL SYSTEM,217318000,0, ,3.087,-126874000,73609000, 
VHC US Equity,VIRNETX HOLDING CORP,44809000,0,-51.0619,8.1571,-31773000,1774000,-18000
VRED US Equity,VIRTUAL ED LINK INC, , , , , , , 
VRTU US Equity,VIRTUSA CORP,310088992,0,10.736,4.1477,37266000, ,-10627000
VSH US Equity,VISHAY INTERTECHNOLOGY INC,3168563968,11.3578,3.7011,4.3978,172162000, ,-155128000
VSTCQ US Equity,VISION TECHNOLOGY CORP, , , , , , , 
VIZG US Equity,VISIONGLOBAL CORP,1532007,1.3093, ,0.9833, , , 
VISM US Equity,VISIUM TECHNOLOGIES INC,2513,127060.4063, ,0.0006, , , 
VISL US Equity,VISLINK TECHNOLOGIES INC, , , , , , , 
VMAN US Equity,VISUAL MANAGEMENT SCIENCES I, , , , , , , 
VMSI US Equity,VITA MOBILE SYSTEMS INC,31743.002,0,-57.0518,0.1086,-578273.0005, ,0
VMW US Equity,VMWARE LLC,11454000128,3.9288,8.3019,2.4121,970026992,1065581024,-329582000
VCRA US Equity,VOCERA COMMUNICATIONS INC,167495008,0,-4.7895,4.3239,-7782000,14200000,-4671000
VOCS US Equity,VOCUS INC,276204000,0.5036,-7.7773,0.655,-19699000,11182000,-6714000
VSST US Equity,VOICE ASSIST INC,308103,313.9505,-429.122,0.0628,-2374814, ,-4350
VOIP US Equity,VOIP TALK INC, , , , , , , 
VOXX US Equity,VOXX INTERNATIONAL CORP,806457024,16.4923,3.7971,2.0311,37453000, ,-15511000
VBTC US Equity,VUBOTICS INC,617129,387.7151,-288.9783,0.1776,-2600130.9375,790110.9844,-15390
VUZI US Equity,VUZIX CORP,4530765,17.1076,-166.807,0.9362,-10536727,1626008,-100954
WMDA US Equity,WATCHIT MEDIA INC,3754000,30.4475,-79.5913,0.1018,-3234000, ,-44000
IALS US Equity,WB BURGERS ASIA INC, , , , , , , 
WKYN US Equity,WEBSKY INC, , , , , , , 
WGNR US Equity,WEGENER CORP,3924000,108.3078,-51.4277,0.2402,-2413097,1595682,-32848
WMGR US Equity,WELLNESS MATRIX GROUP INC,82017.8828, , ,0.0813, , , 
WNRC US Equity,WENR CORPORATION, , , , , , , 
WTRO US Equity,WI-TRON INC,77769,1936.0093,-1396.3011,0.0287,-1358100,385187,0
WTT US Equity,WIRELESS TELECOM GROUP INC,41176888,0,8.6266,12.665,2357430,2591856,-506866
WRMA US Equity,WIREMEDIA INC, , , , , , , 
WSMM US Equity,WISMER MARTIN INC,6386000,13.5922,17.3715,0.6373,2344000, ,-114000.0002
WWTH US Equity,WITH INC,1244970,0,-149.643,1.9428,-2544603, ,-6898
WMDH US Equity,WMD HOLDINGS GROUP INC, , , , , , , 
WDAY US Equity,WORKDAY INC-CLASS A,1528184960,31.3236,-11.9008,3.8861,-135984000,157051000,-57479000
WAXS US Equity,WORLD ACCESS INC,2137955072,21.8512,-12.196,1.4678,-123100000, ,-18008000
WLSV US Equity,WORLD LOGISTICS SERVICES INC, , , , , , , 
TASY US Equity,WORLD MAP INC, , , , , , , 
WSGI US Equity,WORLD SURVEILLANCE GROUP INC,3750130,250.4321,-131.0382,0.0311,-3066526,39300,0
WWRL US Equity,WORLD WIRELESS COMMUNICATION,777457,879.3841,-799.0873,0.0576,-4530068, ,-42018
WGATQ US Equity,WORLDGATE COMMUNICATIONS INC,5624000,2.0092,-99.9662,0.0415,-5804000,1922000, 
WMDL US Equity,WORLDMODAL NETWORK SERVICES, , , , , , , 
WDDD US Equity,WORLDS INC,337032,267.9286,-2121.7803,0.0833,-4503295, ,0
WBWB US Equity,WU BA SUPERIOR PRODUCTS HOLD, , , , , , , 
XFCH US Equity,X-FACTOR COMMUNICATIONS HOLD,369034,196.6504, ,0.329, , , 
XCLL US Equity,XCELMOBILITY INC,5934006,10.3763,-20.558,0.6843,-1261274, ,-14507
XDRC US Equity,XEDAR CORP,21483000,20.2951,-28.1185,0.7111,-4900000, ,-155000.001
9991234D US Equity,XEROX CORP, , , , , , , 
